poll_objective,keys_team,ballot_model,ballot_rank,poll_points,top25_vote,first_place_vote
margin,Ball State,margin_knn_uniform_manhattan,108,0,False,False
margin,Coastal Carolina,margin_knn_uniform_manhattan,109,0,False,False
margin,Nevada,margin_knn_uniform_manhattan,110,0,False,False
margin,San José State,margin_knn_uniform_manhattan,111,0,False,False
margin,East Carolina,margin_knn_uniform_manhattan,112,0,False,False
margin,Utah State,margin_knn_uniform_manhattan,113,0,False,False
margin,UL Monroe,margin_knn_uniform_manhattan,114,0,False,False
margin,Jacksonville State,margin_knn_uniform_manhattan,115,0,False,False
margin,Louisiana Tech,margin_knn_uniform_manhattan,116,0,False,False
margin,Akron,margin_knn_uniform_manhattan,117,0,False,False
margin,Temple,margin_knn_uniform_manhattan,118,0,False,False
margin,New Mexico State,margin_knn_uniform_manhattan,119,0,False,False
margin,Troy,margin_knn_uniform_manhattan,120,0,False,False
margin,Northern Illinois,margin_knn_uniform_manhattan,121,0,False,False
margin,UTEP,margin_knn_uniform_manhattan,122,0,False,False
margin,North Dakota State,margin_knn_uniform_manhattan,123,0,False,False
margin,Massachusetts,margin_knn_uniform_manhattan,124,0,False,False
margin,Hawai'i,margin_knn_uniform_manhattan,125,0,False,False
margin,Kent State,margin_knn_uniform_manhattan,126,0,False,False
margin,Ohio,margin_knn_uniform_manhattan,127,0,False,False
margin,Central Michigan,margin_knn_uniform_manhattan,128,0,False,False
margin,Sam Houston,margin_knn_uniform_manhattan,129,0,False,False
margin,Old Dominion,margin_knn_uniform_manhattan,130,0,False,False
margin,Georgia State,margin_knn_uniform_manhattan,131,0,False,False
margin,Missouri State,margin_knn_uniform_manhattan,132,0,False,False
margin,Army,margin_knn_uniform_manhattan,133,0,False,False
margin,Charlotte,margin_knn_uniform_manhattan,134,0,False,False
margin,Wyoming,margin_knn_uniform_manhattan,135,0,False,False
margin,Delaware,margin_knn_uniform_manhattan,136,0,False,False
margin,Kennesaw State,margin_knn_uniform_manhattan,137,0,False,False
margin,New Mexico,margin_knn_uniform_manhattan,138,0,False,False
margin,Ohio State,margin_linear_ard,1,25,True,True
margin,Oregon,margin_linear_ard,2,24,True,False
margin,Georgia,margin_linear_ard,3,23,True,False
margin,Texas Tech,margin_linear_ard,4,22,True,False
margin,Indiana,margin_linear_ard,5,21,True,False
margin,Notre Dame,margin_linear_ard,6,20,True,False
margin,Miami,margin_linear_ard,7,19,True,False
margin,Ole Miss,margin_linear_ard,8,18,True,False
margin,Texas A&M,margin_linear_ard,9,17,True,False
margin,Oklahoma,margin_linear_ard,10,16,True,False
margin,Alabama,margin_linear_ard,11,15,True,False
margin,USC,margin_linear_ard,12,14,True,False
margin,Texas,margin_linear_ard,13,13,True,False
margin,Tennessee,margin_linear_ard,14,12,True,False
margin,Michigan,margin_linear_ard,15,11,True,False
margin,Utah,margin_linear_ard,16,10,True,False
margin,Missouri,margin_linear_ard,17,9,True,False
margin,Penn State,margin_linear_ard,18,8,True,False
margin,BYU,margin_linear_ard,19,7,True,False
margin,Washington,margin_linear_ard,20,6,True,False
margin,Iowa,margin_linear_ard,21,5,True,False
margin,Clemson,margin_linear_ard,22,4,True,False
margin,LSU,margin_linear_ard,23,3,True,False
margin,Vanderbilt,margin_linear_ard,24,2,True,False
margin,SMU,margin_linear_ard,25,1,True,False
margin,Auburn,margin_linear_ard,26,0,False,False
margin,Louisville,margin_linear_ard,27,0,False,False
margin,South Florida,margin_linear_ard,28,0,False,False
margin,Florida State,margin_linear_ard,29,0,False,False
margin,South Carolina,margin_linear_ard,30,0,False,False
margin,Illinois,margin_linear_ard,31,0,False,False
margin,James Madison,margin_linear_ard,32,0,False,False
margin,Florida,margin_linear_ard,33,0,False,False
margin,Arizona,margin_linear_ard,34,0,False,False
margin,Boise State,margin_linear_ard,35,0,False,False
margin,East Carolina,margin_linear_ard,36,0,False,False
margin,Toledo,margin_linear_ard,37,0,False,False
margin,TCU,margin_linear_ard,38,0,False,False
margin,North Texas,margin_linear_ard,39,0,False,False
margin,Tulane,margin_linear_ard,40,0,False,False
margin,Navy,margin_linear_ard,41,0,False,False
margin,Nebraska,margin_linear_ard,42,0,False,False
margin,Duke,margin_linear_ard,43,0,False,False
margin,Iowa State,margin_linear_ard,44,0,False,False
margin,Virginia,margin_linear_ard,45,0,False,False
margin,Arizona State,margin_linear_ard,46,0,False,False
margin,Georgia Tech,margin_linear_ard,47,0,False,False
margin,UNLV,margin_linear_ard,48,0,False,False
margin,Wake Forest,margin_linear_ard,49,0,False,False
margin,Washington State,margin_linear_ard,50,0,False,False
margin,Kansas State,margin_linear_ard,51,0,False,False
margin,San Diego State,margin_linear_ard,52,0,False,False
margin,Texas State,margin_linear_ard,53,0,False,False
margin,Cincinnati,margin_linear_ard,54,0,False,False
margin,Memphis,margin_linear_ard,55,0,False,False
margin,NC State,margin_linear_ard,56,0,False,False
margin,Northwestern,margin_linear_ard,57,0,False,False
margin,Baylor,margin_linear_ard,58,0,False,False
margin,Air Force,margin_linear_ard,59,0,False,False
margin,Pittsburgh,margin_linear_ard,60,0,False,False
margin,Arkansas,margin_linear_ard,61,0,False,False
margin,Rutgers,margin_linear_ard,62,0,False,False
margin,Houston,margin_linear_ard,63,0,False,False
margin,Old Dominion,margin_linear_ard,64,0,False,False
margin,Western Michigan,margin_linear_ard,65,0,False,False
margin,Western Kentucky,margin_linear_ard,66,0,False,False
margin,Mississippi State,margin_linear_ard,67,0,False,False
margin,Minnesota,margin_linear_ard,68,0,False,False
margin,UTSA,margin_linear_ard,69,0,False,False
margin,California,margin_linear_ard,70,0,False,False
margin,Wisconsin,margin_linear_ard,71,0,False,False
margin,Kentucky,margin_linear_ard,72,0,False,False
margin,Fresno State,margin_linear_ard,73,0,False,False
margin,Kansas,margin_linear_ard,74,0,False,False
margin,Ohio,margin_linear_ard,75,0,False,False
margin,Southern Miss,margin_linear_ard,76,0,False,False
margin,Utah State,margin_linear_ard,77,0,False,False
margin,Marshall,margin_linear_ard,78,0,False,False
margin,Michigan State,margin_linear_ard,79,0,False,False
margin,Stanford,margin_linear_ard,80,0,False,False
margin,North Carolina,margin_linear_ard,81,0,False,False
margin,UCF,margin_linear_ard,82,0,False,False
margin,New Mexico,margin_linear_ard,83,0,False,False
margin,Liberty,margin_linear_ard,84,0,False,False
margin,Jacksonville State,margin_linear_ard,85,0,False,False
margin,Central Michigan,margin_linear_ard,86,0,False,False
margin,Kennesaw State,margin_linear_ard,87,0,False,False
margin,Boston College,margin_linear_ard,88,0,False,False
margin,Miami (OH),margin_linear_ard,89,0,False,False
margin,UConn,margin_linear_ard,90,0,False,False
margin,Virginia Tech,margin_linear_ard,91,0,False,False
margin,Florida International,margin_linear_ard,92,0,False,False
margin,Colorado,margin_linear_ard,93,0,False,False
margin,App State,margin_linear_ard,94,0,False,False
margin,UCLA,margin_linear_ard,95,0,False,False
margin,South Alabama,margin_linear_ard,96,0,False,False
margin,Maryland,margin_linear_ard,97,0,False,False
margin,Louisiana Tech,margin_linear_ard,98,0,False,False
margin,West Virginia,margin_linear_ard,99,0,False,False
margin,Hawai'i,margin_linear_ard,100,0,False,False
margin,Troy,margin_linear_ard,101,0,False,False
margin,Tulsa,margin_linear_ard,102,0,False,False
margin,Syracuse,margin_linear_ard,103,0,False,False
margin,Georgia Southern,margin_linear_ard,104,0,False,False
margin,Missouri State,margin_linear_ard,105,0,False,False
margin,Oregon State,margin_linear_ard,106,0,False,False
margin,Purdue,margin_linear_ard,107,0,False,False
margin,Delaware,margin_linear_ard,108,0,False,False
margin,Arkansas State,margin_linear_ard,109,0,False,False
margin,Louisiana,margin_linear_ard,110,0,False,False
margin,North Dakota State,margin_linear_ard,111,0,False,False
margin,Bowling Green,margin_linear_ard,112,0,False,False
margin,Florida Atlantic,margin_linear_ard,113,0,False,False
margin,Sacramento State,margin_linear_ard,114,0,False,False
margin,Kent State,margin_linear_ard,115,0,False,False
margin,Temple,margin_linear_ard,116,0,False,False
margin,Buffalo,margin_linear_ard,117,0,False,False
margin,Eastern Michigan,margin_linear_ard,118,0,False,False
margin,Akron,margin_linear_ard,119,0,False,False
margin,Oklahoma State,margin_linear_ard,120,0,False,False
margin,Colorado State,margin_linear_ard,121,0,False,False
margin,Middle Tennessee,margin_linear_ard,122,0,False,False
margin,Army,margin_linear_ard,123,0,False,False
margin,UAB,margin_linear_ard,124,0,False,False
margin,Wyoming,margin_linear_ard,125,0,False,False
margin,Nevada,margin_linear_ard,126,0,False,False
margin,Northern Illinois,margin_linear_ard,127,0,False,False
margin,New Mexico State,margin_linear_ard,128,0,False,False
margin,Georgia State,margin_linear_ard,129,0,False,False
margin,UL Monroe,margin_linear_ard,130,0,False,False
margin,San José State,margin_linear_ard,131,0,False,False
margin,Rice,margin_linear_ard,132,0,False,False
margin,Coastal Carolina,margin_linear_ard,133,0,False,False
margin,UTEP,margin_linear_ard,134,0,False,False
margin,Ball State,margin_linear_ard,135,0,False,False
margin,Sam Houston,margin_linear_ard,136,0,False,False
margin,Massachusetts,margin_linear_ard,137,0,False,False
margin,Charlotte,margin_linear_ard,138,0,False,False
margin,Ohio State,margin_linear_bayesian,1,25,True,True
margin,Oregon,margin_linear_bayesian,2,24,True,False
margin,Georgia,margin_linear_bayesian,3,23,True,False
margin,Texas Tech,margin_linear_bayesian,4,22,True,False
margin,Notre Dame,margin_linear_bayesian,5,21,True,False
margin,Indiana,margin_linear_bayesian,6,20,True,False
margin,Utah,margin_linear_bayesian,7,19,True,False
margin,USC,margin_linear_bayesian,8,18,True,False
margin,Miami,margin_linear_bayesian,9,17,True,False
margin,Ole Miss,margin_linear_bayesian,10,16,True,False
margin,Alabama,margin_linear_bayesian,11,15,True,False
margin,Texas A&M,margin_linear_bayesian,12,14,True,False
margin,Oklahoma,margin_linear_bayesian,13,13,True,False
margin,Tennessee,margin_linear_bayesian,14,12,True,False
margin,Texas,margin_linear_bayesian,15,11,True,False
margin,Penn State,margin_linear_bayesian,16,10,True,False
margin,Michigan,margin_linear_bayesian,17,9,True,False
margin,Missouri,margin_linear_bayesian,18,8,True,False
margin,Florida State,margin_linear_bayesian,19,7,True,False
margin,SMU,margin_linear_bayesian,20,6,True,False
margin,Clemson,margin_linear_bayesian,21,5,True,False
margin,Washington,margin_linear_bayesian,22,4,True,False
margin,Iowa,margin_linear_bayesian,23,3,True,False
margin,Vanderbilt,margin_linear_bayesian,24,2,True,False
margin,South Florida,margin_linear_bayesian,25,1,True,False
margin,BYU,margin_linear_bayesian,26,0,False,False
margin,James Madison,margin_linear_bayesian,27,0,False,False
margin,Toledo,margin_linear_bayesian,28,0,False,False
margin,Auburn,margin_linear_bayesian,29,0,False,False
margin,LSU,margin_linear_bayesian,30,0,False,False
margin,Louisville,margin_linear_bayesian,31,0,False,False
margin,North Texas,margin_linear_bayesian,32,0,False,False
margin,Boise State,margin_linear_bayesian,33,0,False,False
margin,Memphis,margin_linear_bayesian,34,0,False,False
margin,East Carolina,margin_linear_bayesian,35,0,False,False
margin,Florida,margin_linear_bayesian,36,0,False,False
margin,UNLV,margin_linear_bayesian,37,0,False,False
margin,Nebraska,margin_linear_bayesian,38,0,False,False
margin,TCU,margin_linear_bayesian,39,0,False,False
margin,Arizona,margin_linear_bayesian,40,0,False,False
margin,Illinois,margin_linear_bayesian,41,0,False,False
margin,Georgia Tech,margin_linear_bayesian,42,0,False,False
margin,South Carolina,margin_linear_bayesian,43,0,False,False
margin,Tulane,margin_linear_bayesian,44,0,False,False
margin,Kansas State,margin_linear_bayesian,45,0,False,False
margin,Duke,margin_linear_bayesian,46,0,False,False
margin,Pittsburgh,margin_linear_bayesian,47,0,False,False
margin,Texas State,margin_linear_bayesian,48,0,False,False
margin,Iowa State,margin_linear_bayesian,49,0,False,False
margin,San Diego State,margin_linear_bayesian,50,0,False,False
margin,Air Force,margin_linear_bayesian,51,0,False,False
margin,Virginia,margin_linear_bayesian,52,0,False,False
margin,Navy,margin_linear_bayesian,53,0,False,False
margin,Cincinnati,margin_linear_bayesian,54,0,False,False
margin,Houston,margin_linear_bayesian,55,0,False,False
margin,Arizona State,margin_linear_bayesian,56,0,False,False
margin,UConn,margin_linear_bayesian,57,0,False,False
margin,Mississippi State,margin_linear_bayesian,58,0,False,False
margin,Wake Forest,margin_linear_bayesian,59,0,False,False
margin,Arkansas,margin_linear_bayesian,60,0,False,False
margin,Ohio,margin_linear_bayesian,61,0,False,False
margin,Fresno State,margin_linear_bayesian,62,0,False,False
margin,NC State,margin_linear_bayesian,63,0,False,False
margin,UTSA,margin_linear_bayesian,64,0,False,False
margin,Northwestern,margin_linear_bayesian,65,0,False,False
margin,Baylor,margin_linear_bayesian,66,0,False,False
margin,Southern Miss,margin_linear_bayesian,67,0,False,False
margin,Washington State,margin_linear_bayesian,68,0,False,False
margin,Old Dominion,margin_linear_bayesian,69,0,False,False
margin,Minnesota,margin_linear_bayesian,70,0,False,False
margin,UCF,margin_linear_bayesian,71,0,False,False
margin,Jacksonville State,margin_linear_bayesian,72,0,False,False
margin,Western Kentucky,margin_linear_bayesian,73,0,False,False
margin,Rutgers,margin_linear_bayesian,74,0,False,False
margin,Florida International,margin_linear_bayesian,75,0,False,False
margin,Western Michigan,margin_linear_bayesian,76,0,False,False
margin,Liberty,margin_linear_bayesian,77,0,False,False
margin,Central Michigan,margin_linear_bayesian,78,0,False,False
margin,Marshall,margin_linear_bayesian,79,0,False,False
margin,New Mexico,margin_linear_bayesian,80,0,False,False
margin,Utah State,margin_linear_bayesian,81,0,False,False
margin,California,margin_linear_bayesian,82,0,False,False
margin,Louisiana Tech,margin_linear_bayesian,83,0,False,False
margin,North Carolina,margin_linear_bayesian,84,0,False,False
margin,Kentucky,margin_linear_bayesian,85,0,False,False
margin,Michigan State,margin_linear_bayesian,86,0,False,False
margin,Kansas,margin_linear_bayesian,87,0,False,False
margin,South Alabama,margin_linear_bayesian,88,0,False,False
margin,Boston College,margin_linear_bayesian,89,0,False,False
margin,Wisconsin,margin_linear_bayesian,90,0,False,False
margin,Hawai'i,margin_linear_bayesian,91,0,False,False
margin,Maryland,margin_linear_bayesian,92,0,False,False
margin,Louisiana,margin_linear_bayesian,93,0,False,False
margin,Miami (OH),margin_linear_bayesian,94,0,False,False
margin,App State,margin_linear_bayesian,95,0,False,False
margin,Bowling Green,margin_linear_bayesian,96,0,False,False
margin,Colorado,margin_linear_bayesian,97,0,False,False
margin,Virginia Tech,margin_linear_bayesian,98,0,False,False
margin,Tulsa,margin_linear_bayesian,99,0,False,False
margin,Kennesaw State,margin_linear_bayesian,100,0,False,False
margin,Stanford,margin_linear_bayesian,101,0,False,False
margin,Georgia Southern,margin_linear_bayesian,102,0,False,False
margin,Buffalo,margin_linear_bayesian,103,0,False,False
margin,West Virginia,margin_linear_bayesian,104,0,False,False
margin,Florida Atlantic,margin_linear_bayesian,105,0,False,False
margin,Troy,margin_linear_bayesian,106,0,False,False
margin,Arkansas State,margin_linear_bayesian,107,0,False,False
margin,UCLA,margin_linear_bayesian,108,0,False,False
margin,North Dakota State,margin_linear_bayesian,109,0,False,False
margin,Sacramento State,margin_linear_bayesian,110,0,False,False
margin,Purdue,margin_linear_bayesian,111,0,False,False
margin,Syracuse,margin_linear_bayesian,112,0,False,False
margin,Missouri State,margin_linear_bayesian,113,0,False,False
margin,Temple,margin_linear_bayesian,114,0,False,False
margin,Oregon State,margin_linear_bayesian,115,0,False,False
margin,Akron,margin_linear_bayesian,116,0,False,False
margin,Eastern Michigan,margin_linear_bayesian,117,0,False,False
margin,Delaware,margin_linear_bayesian,118,0,False,False
margin,Rice,margin_linear_bayesian,119,0,False,False
margin,Oklahoma State,margin_linear_bayesian,120,0,False,False
margin,Wyoming,margin_linear_bayesian,121,0,False,False
margin,Middle Tennessee,margin_linear_bayesian,122,0,False,False
